Employee_ID,year_month,Annual_load_cost_per_month
145,2014-09,10164
145,2014-10,10164
145,2014-11,10164
145,2014-12,10164
145,2015-01,10164
145,2015-02,10164
145,2015-03,10164
145,2015-04,10164
145,2015-05,10164
145,2015-06,10164
145,2015-07,10164
145,2015-08,10164
145,2015-09,10164
145,2015-10,10164
145,2015-11,10164
145,2015-12,10164
145,2016-01,10164
145,2016-02,10164
145,2016-03,10164
145,2016-04,10164
145,2016-05,10164
145,2016-06,10164
145,2016-07,10164
145,2016-08,10164
145,2016-09,10164
145,2016-10,13837.68
145,2016-11,13837.68
145,2016-12,13837.68
145,2017-01,13837.68
145,2017-02,13837.68
145,2017-03,13837.68
145,2017-04,13837.68
145,2017-05,13837.68
145,2017-06,13837.68
145,2017-07,13837.68
145,2017-08,13837.68
145,2017-09,13837.68
145,2017-10,13837.68
145,2017-11,13837.68
145,2017-12,13837.68
145,2018-01,13837.68
145,2018-02,13837.68
145,2018-03,13837.68
145,2018-04,13837.68
145,2018-05,13837.68
145,2018-06,13837.68
145,2018-07,13837.68
145,2018-08,13837.68
145,2018-09,13837.68
145,2018-10,13837.68
145,2018-11,13837.68
145,2018-12,13837.68
145,2019-01,13837.68
145,2019-02,13837.68
145,2019-03,13837.68
145,2019-04,13837.68
145,2019-05,13837.68
145,2019-06,13837.68
145,2019-07,13837.68
145,2019-08,13837.68
145,2019-09,13837.68
145,2019-10,13837.68
145,2019-11,13837.68
145,2019-12,13837.68
145,2020-01,13837.68
145,2020-02,13837.68
145,2020-03,13837.68
145,2020-04,13837.68
145,2020-05,13837.68
145,2020-06,13837.68
145,2020-07,13837.68
145,2020-08,13837.68
145,2020-09,13837.68
145,2020-10,13837.68
145,2020-11,13837.68
145,2020-12,13837.68
145,2021-01,13837.68
145,2021-02,13837.68
145,2021-03,13837.68
145,2021-04,13837.68
145,2021-05,13837.68
145,2021-06,13837.68
145,2021-07,13837.68
145,2021-08,13837.68
145,2021-09,13837.68
145,2021-10,13837.68
145,2021-11,13837.68
145,2021-12,13837.68
145,2022-01,13837.68
145,2022-02,13837.68
145,2022-03,13837.68
145,2022-04,13837.68
145,2022-05,13837.68
145,2022-06,13837.68
145,2022-07,13837.68
145,2022-08,13837.68
145,2022-09,13837.68
145,2022-10,13837.68
145,2022-11,13837.68
145,2022-12,13837.68
145,2023-01,13837.68
145,2023-02,13837.68
145,2023-03,13837.68
145,2023-04,13837.68
145,2023-05,13837.68
145,2023-06,13837.68
145,2023-07,13837.68
145,2023-08,13837.68
145,2023-09,13837.68
145,2023-10,13837.68
145,2023-11,13837.68
145,2023-12,13837.68
145,2024-01,13837.68
145,2024-02,13837.68
145,2024-03,13837.68
145,2024-04,13837.68
145,2024-05,13837.68
145,2024-06,13837.68
145,2024-07,13837.68
145,2024-08,13837.68
145,2024-09,13837.68
145,2024-10,13837.68
145,2024-11,13837.68
145,2024-12,13837.68
145,2025-01,13837.68
145,2025-02,13837.68
145,2025-03,13837.68
145,2025-04,13837.68
145,2025-05,13837.68
145,2025-06,13837.68
146,2000-07,6104
146,2000-08,6104
146,2000-09,6175
146,2000-10,6175
146,2000-11,6175
146,2000-12,6175
146,2001-01,6175
146,2001-02,6175
146,2001-03,6175
146,2001-04,6175
146,2001-05,6175
146,2001-06,6175
146,2001-07,6175
146,2001-08,6175
146,2001-09,6175
146,2001-10,6175
146,2001-11,6175
146,2001-12,6175
146,2002-01,6175
146,2002-02,6175
146,2002-03,6175
146,2002-04,6175
146,2002-05,6175
146,2002-06,6175
146,2002-07,6175
146,2002-08,6175
146,2002-09,6175
146,2002-10,6175
146,2002-11,6175
146,2002-12,6175
146,2003-01,6175
146,2003-02,6175
146,2003-03,6175
146,2003-04,6175
146,2003-05,6175
146,2003-06,6175
146,2003-07,6175
146,2003-08,6175
146,2003-09,6175
146,2003-10,6175
146,2003-11,6175
146,2003-12,6175
146,2004-01,6175
146,2004-02,6175
146,2004-03,6175
146,2004-04,6175
146,2004-05,6175
146,2004-06,6175
146,2004-07,6175
146,2004-08,6175
146,2004-09,6175
146,2004-10,6175
146,2004-11,6175
146,2004-12,6175
146,2005-01,6175
146,2005-02,6175
146,2005-03,6175
146,2005-04,6175
146,2005-05,6175
146,2005-06,6175
146,2005-07,6175
146,2005-08,6175
146,2005-09,6175
146,2005-10,6175
146,2005-11,6175
146,2005-12,6175
146,2006-01,6175
146,2006-02,6175
146,2006-03,6175
146,2006-04,6175
146,2006-05,6175
146,2006-06,6175
146,2006-07,6175
146,2006-08,6175
146,2006-09,6175
146,2006-10,6175
146,2006-11,6175
146,2006-12,6175
146,2007-01,6175
146,2007-02,6175
146,2007-03,6175
146,2007-04,6175
146,2007-05,6175
146,2007-06,6175
146,2007-07,6175
146,2007-08,6420
146,2007-09,6420
146,2007-10,6533
146,2007-11,6533
146,2007-12,6533
146,2008-01,6533
146,2008-02,6533
146,2008-03,6533
146,2008-04,6533
146,2008-05,6533
146,2008-06,6533
146,2008-07,6533
146,2008-08,6533
146,2008-09,6533
146,2008-10,6533
146,2008-11,6533
146,2008-12,6533
146,2009-01,6533
146,2009-02,6533
146,2009-03,6533
146,2009-04,6533
146,2009-05,6533
146,2009-06,6533
146,2009-07,6533
146,2009-08,6533
146,2009-09,6533
146,2009-10,6533
146,2009-11,6533
146,2009-12,6533
146,2010-01,6533
146,2010-02,6533
146,2010-03,6533
146,2010-04,6533
146,2010-05,6533
146,2010-06,6533
146,2010-07,6533
146,2010-08,6533
146,2010-09,6533
146,2010-10,6533
146,2010-11,6533
146,2010-12,6533
146,2011-01,6533
146,2011-02,6533
146,2011-03,6533
146,2011-04,6533
146,2011-05,6533
146,2011-06,6533
146,2011-07,6533
146,2011-08,6533
146,2011-09,6533
146,2011-10,6533
146,2011-11,6533
146,2011-12,6533
146,2012-01,6533
146,2012-02,6533
146,2012-03,6533
146,2012-04,6533
146,2012-05,6533
146,2012-06,6533
146,2012-07,6533
146,2012-08,6533
146,2012-09,6533
146,2012-10,6533
146,2012-11,6533
146,2012-12,6533
146,2013-01,6533
146,2013-02,6533
146,2013-03,6533
146,2013-04,6533
146,2013-05,6533
146,2013-06,6533
146,2013-07,6533
146,2013-08,6533
146,2013-09,6533
146,2013-10,6533
146,2013-11,6533
146,2013-12,6533
146,2014-01,6533
146,2014-02,6533
146,2014-03,6533
146,2014-04,6533
146,2014-05,6533
146,2014-06,6533
146,2014-07,6533
146,2014-08,6533
146,2014-09,6533
146,2014-10,6533
146,2014-11,6533
146,2014-12,6533
146,2015-01,6533
146,2015-02,6533
146,2015-03,6533
146,2015-04,6533
146,2015-05,6533
146,2015-06,6533
146,2015-07,6533
146,2015-08,6533
146,2015-09,6533
146,2015-10,6533
146,2015-11,6533
146,2015-12,6533
146,2016-01,6533
146,2016-02,6533
146,2016-03,6533
146,2016-04,6533
146,2016-05,6533
146,2016-06,6533
146,2016-07,6533
146,2016-08,9348.69
146,2016-09,9348.69
146,2016-10,9348.69
146,2016-11,9348.69
146,2016-12,9348.69
146,2017-01,9348.69
146,2017-02,9348.69
146,2017-03,9348.69
146,2017-04,9348.69
146,2017-05,9348.69
146,2017-06,9348.69
146,2017-07,9348.69
146,2017-08,9348.69
146,2017-09,9348.69
146,2017-10,9348.69
146,2017-11,9348.69
146,2017-12,9348.69
146,2018-01,9348.69
146,2018-02,9348.69
146,2018-03,9348.69
146,2018-04,9348.69
146,2018-05,9348.69
146,2018-06,9348.69
146,2018-07,9348.69
146,2018-08,9348.69
146,2018-09,9348.69
146,2018-10,9348.69
146,2018-11,9348.69
146,2018-12,9348.69
146,2019-01,9348.69
146,2019-02,9348.69
146,2019-03,9348.69
146,2019-04,9348.69
146,2019-05,9348.69
146,2019-06,9348.69
146,2019-07,9348.69
146,2019-08,9348.69
146,2019-09,9348.69
146,2019-10,9348.69
146,2019-11,9348.69
146,2019-12,9348.69
146,2020-01,9348.69
146,2020-02,9348.69
146,2020-03,9348.69
146,2020-04,9348.69
146,2020-05,9348.69
146,2020-06,9348.69
146,2020-07,9348.69
146,2020-08,9348.69
146,2020-09,9348.69
146,2020-10,9348.69
146,2020-11,9348.69
146,2020-12,9348.69
146,2021-01,9348.69
146,2021-02,9348.69
146,2021-03,9348.69
146,2021-04,9348.69
146,2021-05,9348.69
146,2021-06,9348.69
146,2021-07,9348.69
146,2021-08,9348.69
146,2021-09,9348.69
146,2021-10,9348.69
146,2021-11,9348.69
146,2021-12,9348.69
146,2022-01,9348.69
146,2022-02,9348.69
146,2022-03,9348.69
146,2022-04,9348.69
146,2022-05,9348.69
146,2022-06,9348.69
146,2022-07,9348.69
146,2022-08,9348.69
146,2022-09,9348.69
146,2022-10,9348.69
146,2022-11,9348.69
146,2022-12,9348.69
146,2023-01,9348.69
146,2023-02,9348.69
146,2023-03,9348.69
146,2023-04,9348.69
146,2023-05,9348.69
146,2023-06,9348.69
146,2023-07,9348.69
146,2023-08,9348.69
146,2023-09,9348.69
146,2023-10,9348.69
146,2023-11,9348.69
146,2023-12,9348.69
146,2024-01,9348.69
146,2024-02,9348.69
146,2024-03,9348.69
146,2024-04,9348.69
146,2024-05,9348.69
146,2024-06,9348.69
146,2024-07,9348.69
146,2024-08,9348.69
146,2024-09,9348.69
146,2024-10,9348.69
146,2024-11,9348.69
146,2024-12,9348.69
146,2025-01,9348.69
146,2025-02,9348.69
146,2025-03,9348.69
146,2025-04,9348.69
146,2025-05,9348.69
146,2025-06,9348.69
147,2000-07,7754
147,2000-08,7754
147,2000-09,7754
147,2000-10,7754
147,2000-11,7754
147,2000-12,7754
147,2001-01,7754
147,2001-02,7754
147,2001-03,7754
147,2001-04,7754
147,2001-05,7754
147,2001-06,7754
147,2001-07,7754
147,2001-08,7754
147,2001-09,7754
147,2001-10,7754
147,2001-11,7754
147,2001-12,7754
147,2002-01,7754
147,2002-02,7754
147,2002-03,7754
147,2002-04,7754
147,2002-05,7754
147,2002-06,7754
147,2002-07,7754
147,2002-08,7754
147,2002-09,7754
147,2002-10,7754
147,2002-11,7754
147,2002-12,7754
147,2003-01,7754
147,2003-02,7754
147,2003-03,7754
147,2003-04,7754
147,2003-05,7754
147,2003-06,7754
147,2003-07,7754
147,2003-08,7754
147,2003-09,7754
147,2003-10,7754
147,2003-11,7754
147,2003-12,7754
147,2004-01,7754
147,2004-02,7754
147,2004-03,7754
147,2004-04,7754
147,2004-05,7754
147,2004-06,7754
147,2004-07,7754
147,2004-08,7754
147,2004-09,7754
147,2004-10,7754
147,2004-11,7754
147,2004-12,7754
147,2005-01,7754
147,2005-02,7754
147,2005-03,7754
147,2005-04,7754
147,2005-05,7754
147,2005-06,7754
147,2005-07,7754
147,2005-08,7754
147,2005-09,7754
147,2005-10,7754
147,2005-11,8099
147,2005-12,8099
147,2006-01,8099
147,2006-02,8099
147,2006-03,8099
147,2006-04,8099
147,2006-05,8099
147,2006-06,8099
147,2006-07,8099
147,2006-08,8099
147,2006-09,8099
147,2006-10,8099
147,2006-11,8099
147,2006-12,8099
147,2007-01,8099
147,2007-02,8099
147,2007-03,8099
147,2007-04,8099
147,2007-05,8099
147,2007-06,8099
147,2007-07,8099
147,2007-08,8099
147,2007-09,8099
147,2007-10,8099
147,2007-11,8099
147,2007-12,8099
147,2008-01,8099
147,2008-02,8099
147,2008-03,8099
147,2008-04,8099
147,2008-05,8099
147,2008-06,8099
147,2008-07,8099
147,2008-08,8099
147,2008-09,8099
147,2008-10,8099
147,2008-11,8099
147,2008-12,8099
147,2009-01,8099
147,2009-02,8099
147,2009-03,8099
147,2009-04,8099
147,2009-05,8099
147,2009-06,8099
147,2009-07,8099
147,2009-08,8099
147,2009-09,8099
147,2009-10,8099
147,2009-11,8099
147,2009-12,8099
147,2010-01,8099
147,2010-02,8099
147,2010-03,8099
147,2010-04,8099
147,2010-05,8099
147,2010-06,8099
147,2010-07,8099
147,2010-08,8099
147,2010-09,8099
147,2010-10,8099
147,2010-11,8099
147,2010-12,8099
147,2011-01,8099
147,2011-02,8099
147,2011-03,8099
147,2011-04,8099
147,2011-05,8099
147,2011-06,8099
147,2011-07,8099
147,2011-08,8099
147,2011-09,8099
147,2011-10,8099
147,2011-11,8099
147,2011-12,8099
147,2012-01,8099
147,2012-02,8099
147,2012-03,8099
147,2012-04,8099
147,2012-05,8099
147,2012-06,8099
147,2012-07,8099
147,2012-08,8099
147,2012-09,8099
147,2012-10,8099
147,2012-11,8099
147,2012-12,8099
147,2013-01,8099
147,2013-02,8099
147,2013-03,8099
147,2013-04,8099
147,2013-05,8099
147,2013-06,8099
147,2013-07,8099
147,2013-08,8099
147,2013-09,8099
147,2013-10,8099
147,2013-11,8099
147,2013-12,8099
147,2014-01,8099
147,2014-02,8099
147,2014-03,8099
147,2014-04,8099
147,2014-05,8099
147,2014-06,8099
147,2014-07,8099
147,2014-08,8099
147,2014-09,8438
147,2014-10,8438
147,2014-11,8438
147,2014-12,8438
147,2015-01,8438
147,2015-02,8438
147,2015-03,8438
147,2015-04,8438
147,2015-05,8438
147,2015-06,8438
147,2015-07,8438
147,2015-08,8438
147,2015-09,8438
147,2015-10,8438
147,2015-11,8438
147,2015-12,8438
147,2016-01,8438
147,2016-02,8438
147,2016-03,8438
147,2016-04,8438
147,2016-05,8438
147,2016-06,8438
147,2016-07,8438
147,2016-08,8438
147,2016-09,8438
147,2016-10,8438
147,2016-11,8438
147,2016-12,8438
147,2017-01,8438
147,2017-02,8438
147,2017-03,8438
147,2017-04,8438
147,2017-05,8438
147,2017-06,8438
147,2017-07,8438
147,2017-08,8473
147,2017-09,8473
147,2017-10,8473
147,2017-11,8473
147,2017-12,8473
147,2018-01,8473
147,2018-02,11931.72
147,2018-03,11931.72
147,2018-04,11931.72
147,2018-05,11931.72
147,2018-06,11931.72
147,2018-07,11931.72
147,2018-08,11931.72
147,2018-09,11931.72
147,2018-10,11931.72
147,2018-11,11931.72
147,2018-12,11931.72
147,2019-01,11931.72
147,2019-02,11931.72
147,2019-03,11931.72
147,2019-04,11931.72
147,2019-05,11931.72
147,2019-06,11931.72
147,2019-07,11931.72
147,2019-08,11931.72
147,2019-09,11931.72
147,2019-10,11931.72
147,2019-11,11931.72
147,2019-12,11931.72
147,2020-01,11931.72
147,2020-02,11931.72
147,2020-03,11931.72
147,2020-04,11931.72
147,2020-05,11931.72
147,2020-06,11931.72
147,2020-07,11931.72
147,2020-08,11931.72
147,2020-09,11931.72
147,2020-10,11931.72
147,2020-11,11931.72
147,2020-12,11931.72
147,2021-01,11931.72
147,2021-02,11931.72
147,2021-03,11931.72
147,2021-04,11931.72
147,2021-05,11931.72
147,2021-06,11931.72
147,2021-07,11931.72
147,2021-08,11931.72
147,2021-09,11931.72
147,2021-10,11931.72
147,2021-11,11931.72
147,2021-12,11931.72
147,2022-01,11931.72
147,2022-02,11931.72
147,2022-03,11931.72
147,2022-04,11931.72
147,2022-05,11931.72
147,2022-06,11931.72
147,2022-07,11931.72
147,2022-08,11931.72
147,2022-09,11931.72
147,2022-10,11931.72
147,2022-11,11931.72
147,2022-12,11931.72
147,2023-01,11931.72
147,2023-02,11931.72
147,2023-03,11931.72
147,2023-04,11931.72
147,2023-05,11931.72
147,2023-06,11931.72
147,2023-07,11931.72
147,2023-08,11931.72
147,2023-09,11931.72
147,2023-10,11931.72
147,2023-11,11931.72
147,2023-12,11931.72
147,2024-01,11931.72
147,2024-02,11931.72
147,2024-03,11931.72
147,2024-04,11931.72
147,2024-05,11931.72
147,2024-06,11931.72
147,2024-07,11931.72
147,2024-08,11931.72
147,2024-09,11931.72
147,2024-10,11931.72
147,2024-11,11931.72
147,2024-12,11931.72
147,2025-01,11931.72
147,2025-02,11931.72
147,2025-03,11931.72
147,2025-04,11931.72
147,2025-05,11931.72
147,2025-06,11931.72
148,2000-07,5105
148,2000-08,5105
148,2000-09,5105
148,2000-10,5105
148,2000-11,5105
148,2000-12,5105
148,2001-01,5105
148,2001-02,5105
148,2001-03,5105
148,2001-04,5105
148,2001-05,5105
148,2001-06,5105
148,2001-07,5105
148,2001-08,5105
148,2001-09,5105
148,2001-10,5105
148,2001-11,5105
148,2001-12,5105
148,2002-01,5105
148,2002-02,5105
148,2002-03,5105
148,2002-04,5105
148,2002-05,5105
148,2002-06,5105
148,2002-07,5105
148,2002-08,5105
148,2002-09,5105
148,2002-10,5105
148,2002-11,5105
148,2002-12,5105
148,2003-01,5105
148,2003-02,5105
148,2003-03,5105
148,2003-04,5105
148,2003-05,5105
148,2003-06,5105
148,2003-07,5105
148,2003-08,5105
148,2003-09,5105
148,2003-10,5105
148,2003-11,5105
148,2003-12,5105
148,2004-01,5105
148,2004-02,5105
148,2004-03,5105
148,2004-04,5105
148,2004-05,5105
148,2004-06,5105
148,2004-07,5105
148,2004-08,5105
148,2004-09,5105
148,2004-10,5105
148,2004-11,5105
148,2004-12,5105
148,2005-01,5105
148,2005-02,5105
148,2005-03,5105
148,2005-04,5105
148,2005-05,5105
148,2005-06,5105
148,2005-07,5105
148,2005-08,5105
148,2005-09,5105
148,2005-10,5105
148,2005-11,5105
148,2005-12,5105
148,2006-01,5105
148,2006-02,5105
148,2006-03,5105
148,2006-04,5105
148,2006-05,5105
148,2006-06,5105
148,2006-07,5105
148,2006-08,5105
148,2006-09,5105
148,2006-10,5105
148,2006-11,5105
148,2006-12,5105
148,2007-01,5105
148,2007-02,5105
148,2007-03,5105
148,2007-04,5105
148,2007-05,5105
148,2007-06,5105
148,2007-07,5105
148,2007-08,5105
148,2007-09,5105
148,2007-10,5105
148,2007-11,5105
148,2007-12,5105
148,2008-01,5105
148,2008-02,5105
148,2008-03,5105
148,2008-04,5105
148,2008-05,5105
148,2008-06,5105
148,2008-07,5105
148,2008-08,5105
148,2008-09,5105
148,2008-10,5105
148,2008-11,5105
148,2008-12,5105
148,2009-01,5105
148,2009-02,5105
148,2009-03,5105
148,2009-04,5105
148,2009-05,5105
148,2009-06,5105
148,2009-07,5105
148,2009-08,5944
148,2009-09,5944
148,2009-10,5944
148,2009-11,5944
148,2009-12,5944
148,2010-01,5944
148,2010-02,5944
148,2010-03,5944
148,2010-04,5944
148,2010-05,5944
148,2010-06,5944
148,2010-07,5944
148,2010-08,5944
148,2010-09,5944
148,2010-10,5944
148,2010-11,5944
148,2010-12,5944
148,2011-01,5944
148,2011-02,5944
148,2011-03,5944
148,2011-04,5944
148,2011-05,5944
148,2011-06,5944
148,2011-07,5944
148,2011-08,5944
148,2011-09,5944
148,2011-10,5944
148,2011-11,5944
148,2011-12,5944
148,2012-01,5944
148,2012-02,5944
148,2012-03,5944
148,2012-04,5944
148,2012-05,5944
148,2012-06,5944
148,2012-07,5944
148,2012-08,5944
148,2012-09,5944
148,2012-10,5944
148,2012-11,5944
148,2012-12,5944
148,2013-01,5944
148,2013-02,5944
148,2013-03,5944
148,2013-04,5944
148,2013-05,5944
148,2013-06,5944
148,2013-07,5944
148,2013-08,5944
148,2013-09,5944
148,2013-10,5944
148,2013-11,5944
148,2013-12,5944
148,2014-01,5944
148,2014-02,5944
148,2014-03,5944
148,2014-04,5944
148,2014-05,5944
148,2014-06,5944
148,2014-07,5944
148,2014-08,5944
148,2014-09,5944
148,2014-10,5944
148,2014-11,5944
148,2014-12,5944
148,2015-01,5944
148,2015-02,5944
148,2015-03,5944
148,2015-04,5944
148,2015-05,5944
148,2015-06,5944
148,2015-07,5944
148,2015-08,5944
148,2015-09,5944
148,2015-10,5944
148,2015-11,5944
148,2015-12,5944
148,2016-01,5944
148,2016-02,5944
148,2016-03,5944
148,2016-04,5944
148,2016-05,5944
148,2016-06,5944
148,2016-07,5944
148,2016-08,5944
148,2016-09,5944
148,2016-10,5944
148,2016-11,5944
148,2016-12,5944
148,2017-01,5944
148,2017-02,5944
148,2017-03,5944
148,2017-04,5944
148,2017-05,5944
148,2017-06,5944
148,2017-07,5944
148,2017-08,5944
148,2017-09,8994.07
148,2017-10,8994.07
148,2017-11,8994.07
148,2017-12,8994.07
148,2018-01,8994.07
148,2018-02,8994.07
148,2018-03,8994.07
148,2018-04,8994.07
148,2018-05,8994.07
148,2018-06,8994.07
148,2018-07,8994.07
148,2018-08,8994.07
148,2018-09,8994.07
148,2018-10,8994.07
148,2018-11,8994.07
148,2018-12,8994.07
148,2019-01,8994.07
148,2019-02,8994.07
148,2019-03,8994.07
148,2019-04,8994.07
148,2019-05,8994.07
148,2019-06,8994.07
148,2019-07,8994.07
148,2019-08,8994.07
148,2019-09,8994.07
148,2019-10,8994.07
148,2019-11,8994.07
148,2019-12,8994.07
148,2020-01,8994.07
148,2020-02,8994.07
148,2020-03,8994.07
148,2020-04,8994.07
148,2020-05,8994.07
148,2020-06,8994.07
148,2020-07,8994.07
148,2020-08,8994.07
148,2020-09,8994.07
148,2020-10,8994.07
148,2020-11,8994.07
148,2020-12,8994.07
148,2021-01,8994.07
148,2021-02,8994.07
148,2021-03,8994.07
148,2021-04,8994.07
148,2021-05,8994.07
148,2021-06,8994.07
148,2021-07,8994.07
148,2021-08,8994.07
148,2021-09,8994.07
148,2021-10,8994.07
148,2021-11,8994.07
148,2021-12,8994.07
148,2022-01,8994.07
148,2022-02,8994.07
148,2022-03,8994.07
148,2022-04,8994.07
148,2022-05,8994.07
148,2022-06,8994.07
148,2022-07,8994.07
148,2022-08,8994.07
148,2022-09,8994.07
148,2022-10,8994.07
148,2022-11,8994.07
148,2022-12,8994.07
148,2023-01,8994.07
148,2023-02,8994.07
148,2023-03,8994.07
148,2023-04,8994.07
148,2023-05,8994.07
148,2023-06,8994.07
148,2023-07,8994.07
148,2023-08,8994.07
148,2023-09,8994.07
148,2023-10,8994.07
148,2023-11,8994.07
148,2023-12,8994.07
148,2024-01,8994.07
148,2024-02,8994.07
148,2024-03,8994.07
148,2024-04,8994.07
148,2024-05,8994.07
148,2024-06,8994.07
148,2024-07,8994.07
148,2024-08,8994.07
148,2024-09,8994.07
148,2024-10,8994.07
148,2024-11,8994.07
148,2024-12,8994.07
148,2025-01,8994.07
148,2025-02,8994.07
148,2025-03,8994.07
148,2025-04,8994.07
148,2025-05,8994.07
148,2025-06,8994.07
149,2000-07,16932
149,2000-08,16932
149,2000-09,16932
149,2000-10,16932
149,2000-11,16932
149,2000-12,16932
149,2001-01,16932
149,2001-02,16932
149,2001-03,16932
149,2001-04,16932
149,2001-05,16932
149,2001-06,17039
149,2001-07,17039
149,2001-08,17039
149,2001-09,17039
149,2001-10,17039
149,2001-11,17039
149,2001-12,17039
149,2002-01,17039
149,2002-02,17039
149,2002-03,17039
149,2002-04,17039
149,2002-05,17039
149,2002-06,17039
149,2002-07,17039
149,2002-08,17039
149,2002-09,17039
149,2002-10,17039
149,2002-11,17039
149,2002-12,17039
149,2003-01,17039
149,2003-02,17039
149,2003-03,17039
149,2003-04,17039
149,2003-05,17039
149,2003-06,17039
149,2003-07,17039
149,2003-08,17039
149,2003-09,17039
149,2003-10,17039
149,2003-11,17039
149,2003-12,17039
149,2004-01,17039
149,2004-02,17039
149,2004-03,17039
149,2004-04,17039
149,2004-05,17039
149,2004-06,17039
149,2004-07,17039
149,2004-08,17039
149,2004-09,17039
149,2004-10,17039
149,2004-11,17039
149,2004-12,17039
149,2005-01,17039
149,2005-02,17039
149,2005-03,17039
149,2005-04,17039
149,2005-05,17039
149,2005-06,17039
149,2005-07,17039
149,2005-08,17039
149,2005-09,17039
149,2005-10,17039
149,2005-11,17039
149,2005-12,17039
149,2006-01,17039
149,2006-02,17039
149,2006-03,17039
149,2006-04,17039
149,2006-05,17039
149,2006-06,17039
149,2006-07,17352
149,2006-08,17352
149,2006-09,17352
149,2006-10,17352
149,2006-11,17352
149,2006-12,17352
149,2007-01,17352
149,2007-02,17352
149,2007-03,17352
149,2007-04,17352
149,2007-05,17352
149,2007-06,17352
149,2007-07,17352
149,2007-08,17352
149,2007-09,17352
149,2007-10,17352
149,2007-11,17364
149,2007-12,17364
149,2008-01,17364
149,2008-02,17364
149,2008-03,17364
149,2008-04,17364
149,2008-05,17364
149,2008-06,17364
149,2008-07,17364
149,2008-08,17364
149,2008-09,17364
149,2008-10,17364
149,2008-11,17364
149,2008-12,17364
149,2009-01,17364
149,2009-02,17364
149,2009-03,17364
149,2009-04,17364
149,2009-05,17364
149,2009-06,17364
149,2009-07,17364
149,2009-08,17364
149,2009-09,17364
149,2009-10,17364
149,2009-11,17364
149,2009-12,17364
149,2010-01,17364
149,2010-02,17364
149,2010-03,17364
149,2010-04,17364
149,2010-05,17364
149,2010-06,17364
149,2010-07,17364
149,2010-08,17364
149,2010-09,17364
149,2010-10,17364
149,2010-11,17364
149,2010-12,17364
149,2011-01,17364
149,2011-02,17364
149,2011-03,17364
149,2011-04,17364
149,2011-05,17364
149,2011-06,17364
149,2011-07,17364
149,2011-08,17364
149,2011-09,17364
149,2011-10,17364
149,2011-11,17364
149,2011-12,17364
149,2012-01,17364
149,2012-02,17364
149,2012-03,17364
149,2012-04,17364
149,2012-05,17364
149,2012-06,17364
149,2012-07,17364
149,2012-08,17364
149,2012-09,17364
149,2012-10,17364
149,2012-11,17364
149,2012-12,17364
149,2013-01,17364
149,2013-02,17364
149,2013-03,17364
149,2013-04,17364
149,2013-05,17364
149,2013-06,17364
149,2013-07,17364
149,2013-08,17364
149,2013-09,17364
149,2013-10,17364
149,2013-11,17364
149,2013-12,17364
149,2014-01,17364
149,2014-02,17364
149,2014-03,17364
149,2014-04,17364
149,2014-05,17364
149,2014-06,17364
149,2014-07,17364
149,2014-08,17364
149,2014-09,17364
149,2014-10,17364
149,2014-11,17364
149,2014-12,17364
149,2015-01,17364
149,2015-02,17364
149,2015-03,17364
149,2015-04,17364
149,2015-05,17364
149,2015-06,17364
149,2015-07,17364
149,2015-08,17364
149,2015-09,17364
149,2015-10,17364
149,2015-11,17364
149,2015-12,17364
149,2016-01,17364
149,2016-02,17364
149,2016-03,17364
149,2016-04,17364
149,2016-05,17364
149,2016-06,17364
149,2016-07,17364
149,2016-08,17364
149,2016-09,17364
149,2016-10,17364
149,2016-11,17364
149,2016-12,17364
149,2017-01,17364
149,2017-02,17364
149,2017-03,17364
149,2017-04,17364
149,2017-05,17364
149,2017-06,17364
149,2017-07,17364
149,2017-08,17364
149,2017-09,17364
149,2017-10,17364
149,2017-11,17364
149,2017-12,17364
149,2018-01,17364
149,2018-02,17364
149,2018-03,17364
149,2018-04,17364
149,2018-05,17364
149,2018-06,17364
149,2018-07,17364
149,2018-08,17364
149,2018-09,17364
149,2018-10,17364
149,2018-11,17364
149,2018-12,17364
149,2019-01,17364
149,2019-02,17364
149,2019-03,17364
149,2019-04,17364
149,2019-05,17364
149,2019-06,17364
149,2019-07,17364
149,2019-08,17364
149,2019-09,17364
149,2019-10,17364
149,2019-11,17364
149,2019-12,17364
149,2020-01,17364
149,2020-02,17364
149,2020-03,17364
149,2020-04,17364
149,2020-05,17364
149,2020-06,17364
149,2020-07,17364
149,2020-08,17364
149,2020-09,17364
149,2020-10,17364
149,2020-11,17364
149,2020-12,17364
149,2021-01,17364
149,2021-02,17364
149,2021-03,17364
149,2021-04,17364
149,2021-05,17364
149,2021-06,17364
149,2021-07,17364
149,2021-08,17364
149,2021-09,17480
149,2021-10,17480
149,2021-11,17480
149,2021-12,17480
149,2022-01,17480
149,2022-02,17480
149,2022-03,17480
149,2022-04,17480
149,2022-05,17480
149,2022-06,17480
149,2022-07,17480
149,2022-08,17480
149,2022-09,17480
149,2022-10,17480
149,2022-11,17480
149,2022-12,17480
149,2023-01,17623
149,2023-02,17623
149,2023-03,17623
149,2023-04,17623
149,2023-05,17623
149,2023-06,17623
149,2023-07,17623
149,2023-08,17623
149,2023-09,17623
149,2023-10,17623
149,2023-11,17623
149,2023-12,17623
149,2024-01,17623
149,2024-02,17623
149,2024-03,17623
149,2024-04,17623
149,2024-05,17623
149,2024-06,17623
